datetime,albt,cel,comp,dai,dpi,farm,hex,keep,leash,link,lrc,mana,matic,mkr,perp,pickle,ren,rsr,sand,shib,snx,stake,strong,sushi,tend,usdc,wbtc,amp,ampl,crv,renbtc,swap,usdt,xor,yfi
2020-09-29,-0.007634959614812108,0.08241182736404289,0.1152091707695851,0.02441185726419375,0.08917484727001931,-0.013773251591960562,0.026082213247668688,-0.09698955257138607,0.0,0.15602649678250624,-0.00566956322960817,0.02429671756326431,0.12502454418288203,0.06147492911263498,0.068234139646053,-1.4739114888646172,0.017515763627195906,-0.019815872030988783,-0.008021955672208172,-0.02816762754286126,0.43021923895041,-0.0623165358526669,-2.8744705516118305,0.0694651182192046,-0.21444348405530636,0.018513256113377306,0.004710308917660482,0.04542684807331928,0.05317001519963556,0.19080782484467504,0.270393277110592,0.11939076825493945,0.026588403621011863,-0.1600143471192278,0.16139723662608102
2020-09-30,0.08841938282539943,0.07230536645757087,0.05372840630299049,0.01591428078308467,-0.05702388678788842,-0.6153211472414735,0.00864904017780563,0.06703944439902171,0.0,0.05529886220456619,-0.015138180412113537,0.001613671946781945,0.352759903128083,0.20091278478174715,-0.2510925783544292,-0.07344561768071081,0.05806721864357847,0.14994034152726682,0.005870014900469261,-0.004570474478760969,0.08128325143230129,0.10377080667674082,-11.045398034820213,0.11852968859612362,0.10922804700101976,0.03195352162301834,0.0038591168719696945,0.004027237714181482,0.022614403996936355,0.08488833534878956,0.04015445745743619,0.09534173168548021,0.028584124961371176,0.010739446894603395,0.8661468483251777
2020-10-01,0.016967461025606912,-0.05441229665464119,0.05325201349303214,0.011184259453008757,0.0018775512865835259,-0.029746709711002395,0.0006065692414583491,-0.013475789088899646,0.00010217886802478475,0.07643391185936484,0.014553327441943001,0.12013545552589508,0.18690453714520464,-0.0073124575604201925,0.3452435725529645,0.04216699697170217,0.054033353138364014,0.19681548519360623,-0.053905372451426105,-0.023083605086541528,0.11623991374677047,0.11471780188273585,-0.4431068420277703,0.33259983602031856,-0.04534287391655262,0.022460868672846745,0.0036393692259266614,0.011758432756354601,-0.0005945205898841635,0.14990864493158523,0.04532942045406856,-0.05571062268758325,0.0203456194343639,0.171557572424999,0.38869245116250445
2020-10-02,0.022516465880310393,0.20455231153827966,0.06745627921100517,0.020298519321773817,0.029329064869094937,0.017388544274631924,-0.03732478463746481,-0.040040217340459754,0.0,0.09693505882771626,0.03790641071548091,1.849351569520386,0.2239397101274192,0.08279319510206547,0.16956835577294158,0.05438253849254512,-0.19307619033117548,-0.06583299875155549,-0.05545400163084904,-0.0044033526578417335,0.15328026751642773,0.23195731776554676,-0.6788569804170913,0.09661317986077114,0.4542727099073541,0.040041515339247845,0.011564764622867325,0.04146444386086924,-0.5368782609092565,0.16131712934100165,0.05040226341736096,0.0760946406989873,0.03551654775276439,0.17949774106028618,0.3406442399580837
2020-10-03,0.01201228833076052,0.09400191634065247,0.054278506686684165,0.020193389270277435,0.08050750902340983,0.017160972476142764,0.0073464546922888,0.05221382553705013,0.0,0.14206356855893762,0.04285331467648341,0.024938078891162407,0.1383956653825465,0.041955564256765304,0.10128748595406763,0.07741700445454552,0.23350353512710337,0.05572705416351006,0.005487732182717099,-0.0005235350227048726,0.17026979411109833,0.1610783337685567,0.22197266177598052,0.07099833556582213,0.16921453869869957,0.04094556567750741,0.006950516135353772,0.014986508167826788,-0.21807602402994522,0.034875055461224685,0.04377315979512402,-0.29867874303997266,0.03761127524539167,0.09314246106308746,0.327739440683048
2020-10-04,0.006338526077461913,0.04145288270764039,0.02819662815860369,0.010433015439147155,0.02493528847728907,-0.008115848002291183,-0.013915404068883561,-0.024553102418924572,0.0,0.05169993147993612,0.02382876885568713,0.028338573921290435,0.09769792742968723,0.05874497213778916,0.04925754298660345,-0.025909685868676306,0.11605746138199412,-0.008707778493280806,-0.11076366187477801,0.13784240990345045,0.03967174928163152,-0.0967859221312809,-4.2490755438938805,0.20496898187816556,0.1137768129546908,0.025809991053875884,0.009855074837771918,0.004949967627181823,0.12507203445858653,0.5376163345959296,0.051248331641557114,0.04359257488763165,0.022900619799130845,0.11068463876472356,0.13508423139829648
2020-10-05,0.0009438077619031056,0.25361666098629054,0.019282084278256537,0.008268060862622828,0.04920060912627559,0.10650899034551362,0.00796521061315504,0.02675265098955808,0.0,0.04413968014075227,0.006084570928738912,0.04533388350739506,0.16354229777011042,0.025220711841987674,0.0956485600576455,-0.16483524395625176,0.09063020292400988,0.03681557383976333,0.02065160013367854,0.07247247933366101,0.030984776107166878,0.028911127225202157,-2.327150893466654,-0.24937216875571064,0.04994513567671622,0.016743912464143404,0.005680881648302633,0.013444716558712154,-0.24799403298494532,0.15816038743049596,0.02386842459307254,-0.1846558958537339,0.02115996359913139,0.02271588552319331,0.49557573912659736
2020-10-06,-0.023594015210067334,0.4142171698926229,0.038358403651170936,0.006948365304643885,0.028257786484303254,0.0,2.27374222195776e-05,-0.0710284354374984,-0.009424255557170136,0.05421520704175034,-0.00329231446883374,0.04815631132039018,0.09460722364383971,0.033279829436308604,0.03623887881732302,-0.6079455788100748,0.0265167032281032,0.03690575280177375,-0.06623061928594141,0.012408880438959623,-0.026408908371084373,0.04396515430440029,-0.22010455854192867,0.13061533285419794,0.04081061481314456,0.014972535275163557,0.007196325886300267,0.03046603400656062,0.0004560272838321838,0.11324587409683108,0.026417105624503688,0.04033697987543759,0.016075477330948475,0.033995047271661985,0.19794399307195357
2020-10-07,-0.06833209064327671,0.19262777349956622,-0.07164772484479164,-1.5254735390347494e-05,0.1396133587022813,-0.21284762956865394,-0.00867704888604968,-0.04035796650460673,0.0,0.04723872317795849,0.0012196432191636012,0.26292989356946067,0.27070261730317585,0.02082150337032821,0.24826778822612575,0.09327570845110966,0.12611739905782104,0.010336523801506275,-0.015583861796168786,0.03164078186232723,0.08665802418974457,-0.29066332931831285,-1.920548399200965,-0.015634948282553743,-0.056654553496093746,0.02046697181349433,0.007179038356289736,0.010654220227551166,-0.019511252837808933,0.12764657297933066,0.044563284914087724,-0.28604737878623654,0.018302401194081525,0.40679806178669325,-0.010698396798620287
2020-10-08,-0.0050757256482737295,0.12376077980664635,0.04068238663660071,0.011819683488515538,0.1432158598760096,-0.004552252193586574,-0.07180550394326808,-0.07401787127464889,0.0,0.0591733990308428,0.024121387506783037,0.047405812884662064,0.1355639804402073,0.04275077100982658,0.07356412951875493,0.04156052194247687,0.07457458805582165,0.08505965973637535,-0.006464711436536397,-0.13973104144473408,0.15188327827091955,0.21244057085924276,-0.3598753801032719,0.26987600160676306,0.03761729642429123,0.028174613773110174,0.004266277194185734,0.008032293390601958,0.01603125798136591,0.30153844795488133,0.03009337642927659,0.0601743920818394,0.03235180005215305,0.11651322734546146,0.23984625780396696
2020-10-09,-2.9390872984392704,0.07608010206939851,0.0700485105047256,0.0028224574510775577,0.1487529296125477,0.2967706067110493,0.031304785679455015,0.02686681727339336,-0.01535221231177983,0.051867026794880956,-0.027098646076976096,0.07894969890028675,0.16233180281411946,0.04982159968293428,0.02163792399041349,-0.9892151951526744,0.15273252612974603,0.12992195221094444,0.0028684007316243636,0.010648720795982254,0.0864909094213967,0.007752174149913216,0.9391116265656517,-0.028193902626990328,0.03588539834175308,0.012116657919628421,0.008392065923096478,0.009231871340586551,0.004226480498546151,0.2595183098648271,0.03985524957872289,0.024977171963421103,0.024112913780420426,-0.21619377960335182,0.5520995460963795
2020-10-10,-4.64814460292875,0.040129361930179824,0.12792046172152388,-0.00017940881643734561,0.22693620018982763,-0.1935581312152556,-0.009355842672460847,0.004041364503318235,-0.04322565113521852,0.032464165927602304,0.06615555039611806,0.04363459573145253,0.14616134312505716,0.07208400606340616,0.01722086068589483,0.030076480223017038,0.1072066509889057,0.16307805427226146,0.012363567014710171,-0.11065665681369247,0.10866293716974898,0.1411427818795983,-0.9741542017972245,0.15960925636560333,0.02707567528095395,-0.0009599416867800046,0.003402508918690904,-0.0020151664171673893,0.022246321997210758,0.1533736086963978,0.05568821906124814,-0.22063256246518315,0.007262761279112161,0.056784122096987695,0.22327221322381466
2020-10-11,-1.1051178454038069,0.07724808961917748,0.05445834234147623,0.007197077728041977,0.0667474804509258,-0.0374096413494697,-0.025332905993540728,0.052695960862027505,0.0,0.05136784161737161,0.021552347379421063,0.08256902624113137,0.14749045484539774,0.0404396513742785,0.012835339456655385,0.036115470136372264,0.02595771096217679,0.11482212380151764,-0.057367691818280414,2.9482158023044828e-05,0.09041832097992174,-0.048181547353458226,-0.3623404411314732,0.10843335420505693,-0.13207223635268558,0.005512283439173822,0.00411083276741902,0.0069812079956515114,-0.030520072199923903,0.09040061101277588,0.04677167897227144,-0.1406424476294227,0.01171634517744875,0.07121366979301785,-0.010960575397908689
2020-10-12,0.01969816491371046,0.0635076958306291,0.04473595349140457,0.008159757071866131,0.034238259608360404,-0.3821120904841014,-0.006215430697279292,0.04609956134564645,0.0,0.05368936403014059,-0.027485472146188832,0.024551544585449732,0.12653256965074622,0.02495029639669525,0.03779058608929146,-0.10752316633554676,-0.6836506742251512,0.0927629164444698,0.005604380255147426,0.002632420231798335,0.006464253293098196,0.002885762568174575,0.10743415162986157,0.12777033369584712,0.09456498360449503,0.01657227580024753,0.00783833780649093,-0.0035010578400696086,0.024873835010302336,0.14884432188327887,0.049745800114074784,-0.581239360258213,0.013122099438714703,0.061413065747226075,0.2444198157262242
2020-10-13,-0.041268810721688046,0.04447876134232213,0.03480217176633612,-0.008513185112494782,0.013234707143189105,0.08868358120598048,0.00436967103299939,0.031009391602812738,-0.02637129835267644,0.07717214654493854,0.03328881270315091,0.04065754683157392,0.20175206273203347,0.021639948212904155,0.09038080782907387,0.018282570465275278,0.007882256168810541,0.09312889563708665,0.027162896237451873,0.0007446295415916707,0.022316725265973215,0.07040211026669967,0.0017169747035499904,0.20935848790251732,0.016358208713636517,-0.0009720067550667813,0.001430703467120327,0.00022074594139775272,-0.06202615942671197,0.14952602623916933,0.04809649297572112,0.02962091936114638,-0.0034103462659670295,0.03348415305661069,0.09666866650443612
2020-10-14,0.13581160525721847,0.0458866862361315,0.033202672022851425,0.008489996459539885,0.014594662743123037,0.026438598374442696,0.016181451135183548,0.016660965696224952,-0.17371551413590205,0.055846771230577956,0.0029450057973258123,0.018240766570483565,0.129736370988115,0.027269794436974065,0.010484640034199525,-0.047869646249587054,0.04327816051135447,0.07342114216506049,0.014633909408772204,-0.033652010255686184,0.07712834921788297,0.1090410915959091,0.07726641122733466,0.19514958855316616,-0.24433082199370998,0.012792810464812345,0.003224195949029351,0.021782764475014215,0.014551976945601324,0.1737269682173996,0.05984129711791532,-0.3122183835344584,0.01674564225095911,0.07985045669587036,0.04637945846794256
2020-10-15,0.07731081350491303,0.052452674995062655,0.022201393970659775,0.007089722431305543,0.010199731671827928,-1.20475574794548,0.011162831386041345,-0.008953577385457026,0.0,0.0386367434309686,-0.007408289855946777,0.0860259091535511,0.1557849580800252,0.034782653418670754,0.014508464336132369,0.02541827291972753,-0.07068609031753761,-0.5856818567700144,0.00909455130390991,-0.06708981337581664,0.058335568274044555,0.08113662467950095,0.12184303895199972,0.1720527609620287,-0.04615773028537934,0.010379432688382564,0.0022733945296697262,0.011591969994965581,-0.13235438258978338,0.04013195222595993,0.05051133638813472,-0.0028760677831376385,0.008989642246737671,0.04907129915057328,0.05321387176006017
2020-10-16,0.03054758564004919,0.06677637190697493,0.047489935732550476,0.013282586118076197,0.0036092605998597647,-0.13549421931050937,-0.03254828596324784,-0.0220297506891891,0.0,0.034821575956136795,0.015971185131559353,0.05261460951451432,0.3653967543045706,0.04627443181165593,0.01737623415257004,0.03815100589489994,0.052645885210192235,0.05492214110739203,0.007353760269794001,0.0005120883534947721,0.006469113415100451,0.036633461295124625,0.0454428530160021,0.2240448044440788,-0.18747048135295372,0.011182118476590014,0.002245982554009368,0.010376034171753227,0.011537683608370137,0.33229420522665126,0.024644201884755253,0.034647908507575875,0.015225031878910646,-0.044119948880312225,0.09476701121543109
2020-10-17,0.003059190193517602,0.05835510385604289,0.08128854518586982,-0.0062737175294182695,-0.012449212318581863,0.0034769819908048714,0.007904704281469098,0.000259467990074971,0.0,0.029448517636518103,0.011336870165066501,0.04056767145176169,0.07526195759071802,0.03747405433373541,-0.19366031180276994,0.014737879323865931,0.012904068649976185,-0.014517918613901268,0.007175913736038109,-0.003930571077910644,0.18132977431573916,0.1790350062577077,0.3230067438534729,0.16033327740790107,-0.12244380133055363,0.001348946152715652,0.00129880855459265,0.014118362446041206,0.009230740072589536,0.047188041903791555,0.020809189149738356,0.010549502280443015,0.0030614494067076627,0.025337883620068277,0.12032758801718169
2020-10-18,0.02586033142946903,0.055394572365678234,0.027045556283358602,0.004798420084440375,0.006831484805071564,-0.12300708675880218,0.009462609404095908,-0.00363008423551068,0.0,0.01868310797257515,0.015323210616852398,0.016358537430381345,0.13658816626231082,0.0062312207495365856,-0.0033403479987280057,-0.10929392673562768,0.02953710862478578,0.022563386076178645,0.006490545822613627,0.0003388240008717593,0.024409561285269034,0.06715528580146377,0.167949294729618,0.11032164572216342,-0.0688691070053843,0.00834952774111336,0.0013400151428236088,0.03425555597421337,-1.0654055728710083,0.16528317030906367,0.019057270724427776,0.044082663364238134,0.006804025120260455,0.01034087209399297,0.09171955929338425
2020-10-19,0.016821570766888675,0.03358447347074737,0.043848791890317755,-0.0036203690658482062,0.004797267517891869,-0.07597599957916042,0.012762545981409088,0.012488794123971294,0.0,0.03492861922109628,0.012441259198026704,0.08119707945382337,0.10641358002061038,0.0165683924151299,-0.002818594063687459,0.02391185679223371,0.031516832483951915,-0.0757810541063497,0.006328926582509386,2.9968585323469166e-05,0.016779807388788894,-0.394060838210278,0.11004573197755142,0.09257297958962009,0.03987917506937207,0.0002198056019328277,-0.0008334559622759349,-0.010977212732328587,-0.4029725718988584,0.14569547287807566,0.05860593475848691,0.03720122454897223,0.002745163641453234,0.025730579544523745,0.046420067017950206
2020-10-20,-0.05024144172248331,0.05748168359892961,0.12008152252596216,0.006871291287809101,-0.014310457122835614,0.032654652519067094,-0.00560981661481988,0.01565757175283144,0.0,0.03311398357436163,0.015017553009410212,0.058676080497494454,0.20024830056764062,0.0162240553450679,0.02218879299787436,-0.06490145967115238,0.008989769713604434,0.04508625543304355,-0.008746327301498996,-4.8260511848750174e-05,0.06273310713870503,0.058807572924238084,-0.01236232252798519,0.131614463685023,-0.08179986424537426,0.01004218857103986,-0.0012586994458878228,-0.005290348461328795,0.08291672347430251,0.04536049834296092,0.08992064538321906,-0.02123727654931369,0.010259803728534883,0.02778390473565298,0.01906800376920122
2020-10-21,-0.01957266738557058,0.09619722737388614,0.025468405785034693,-0.00016556420593127907,-0.03452618986243949,-0.4795728968355642,-0.19833839561748845,-0.0026227830327882925,0.0,0.00689096607309151,-0.02892220815653927,0.028689723585809335,0.027559016607890664,0.024268538344712303,0.02923351358646906,-0.499720653416127,0.026669088029542702,0.04297451089186346,0.005962536499768249,-0.032547791146614734,0.10462010574647614,0.1861953220019186,0.11651324399925274,0.042934772772317734,-0.141037614093607,0.006617686084487939,-0.011407706742134116,0.03726309329095921,-0.08421894778244189,0.017258750445718878,0.1257583121755444,-0.07758896379210449,0.002648810455323385,0.056913748474168246,0.1059951263186554
2020-10-22,-0.0997143066531488,0.15841611211566778,0.018550735717205842,-0.035993333194829,0.01619174802027977,3.5476332538555337,-0.014553190775087052,-0.008025859627058181,-0.04917494148362274,0.0527285036093519,0.013863429390488635,0.026365945134604486,0.13708792723932794,0.0014778114235211852,-0.008641657049458169,-0.009646636699976518,0.006115560278454626,-0.727040181941008,-0.05035835788223202,-0.038137660373593237,0.05728913406852446,0.06704659578058028,-0.6144568091406045,0.11955938970356597,-0.3930882963523603,-0.03537150473248891,0.013042543868650757,0.0437771816025011,0.05409720985264361,0.39828989801589204,0.13669058407737245,0.06262749701089343,-0.0373968937953726,-0.1177498071517227,0.12045804540678053
2020-10-23,-0.055482165362288116,0.024782777904198538,0.08510001532180954,-0.016296913526823893,0.009521349784011047,0.027656809984715532,-0.0014115849587908254,-0.18281772882064445,0.0,0.054255882993812156,-0.02095228277567345,0.012203636273877825,0.14615275490943422,0.016460063678292877,0.030278396586944405,-0.030058361453525514,0.07907449429522177,0.45533328197157175,0.011827856241262136,0.00011237397162319565,0.1207742896553404,0.20441792327328753,-0.0457798807203153,0.04648325251779498,-0.007097550527009945,-0.002160931363185027,-0.0054176466848302384,-0.04559991316578109,-0.10815927088284215,0.24970684007779667,0.010006513449497758,-0.21869763425185754,0.005525804080474438,-0.025228251571549867,0.015800184791153044
2020-10-24,0.016484168425432502,0.04000762115927179,0.04416325508121057,0.006544160241472203,0.00821813945061684,-0.7695385570801185,-0.2884229870999107,0.07339336718528448,0.0,0.043768557955827465,0.006421573543820717,0.01798793527177146,0.09253067275972314,0.010146152593558954,0.02353064347005236,-0.4310445449676496,0.09596544918847254,0.18722340021442074,0.01586454252426679,-0.03194418272974179,0.05135475592657116,0.03997627311421437,-1.7995794220733248,0.08554927488542452,-0.43748939359686995,0.01623074647770003,0.004962844064484451,0.016597789249926942,0.012449876379494679,0.008828558922404521,0.01210082902843495,0.0009658667318707137,0.01484859258724505,0.04976038631728057,-0.00781866955978939
